4,-2.043483,-0.676902,-0.764472,-2.049020,-0.692369,-0.725976,-2.067999,-0.639358,-0.725976,-2.050364,-0.637610,-0.789451
4,-2.078752,-0.639359,-0.456790,-2.071841,-0.639359,-0.389493,-2.097478,-0.576530,-0.389493,-2.100934,-0.584998,-0.456790
4,-2.114664,-0.551350,-0.456790,-2.100934,-0.584998,-0.456790,-2.097478,-0.576530,-0.389493,-2.111208,-0.542881,-0.389493
4,-2.064930,-0.639358,-0.322197,-2.055084,-0.645473,-0.250613,-2.092612,-0.554078,-0.252873,-2.104939,-0.541462,-0.322824
4,-2.053556,-0.701109,-0.456790,-2.050100,-0.692641,-0.389493,-2.071841,-0.639359,-0.389493,-2.078752,-0.639359,-0.456790
4,-2.046645,-0.684173,-0.322197,-2.043975,-0.677628,-0.270188,-2.055084,-0.645473,-0.250613,-2.064930,-0.639358,-0.322197
4,-2.071841,-0.639359,-0.389493,-2.064930,-0.639358,-0.322197,-2.104939,-0.541462,-0.322824,-2.097478,-0.576530,-0.389493
4,-2.111208,-0.542881,-0.389493,-2.097478,-0.576530,-0.389493,-2.104939,-0.541462,-0.322824,-2.109449,-0.538569,-0.355227
4,-2.050100,-0.692641,-0.389493,-2.046645,-0.684173,-0.322197,-2.064930,-0.639358,-0.322197,-2.071841,-0.639359,-0.389493
4,-2.053464,-0.633587,-0.187604,-2.050007,-0.625117,-0.120307,-2.069789,-0.577448,-0.123533,-2.081072,-0.565893,-0.187460
4,-2.109949,-0.538939,-0.187604,-2.081072,-0.565893,-0.187460,-2.069789,-0.577448,-0.123533,-2.110524,-0.539476,-0.120307
4,-2.046552,-0.616649,-0.053010,-2.045227,-0.602589,0.015766,-2.047264,-0.600503,0.004258,-2.058523,-0.588976,-0.059599
4,-2.111098,-0.540012,-0.053010,-2.058523,-0.588976,-0.059599,-2.047264,-0.600503,0.004258,-2.111673,-0.540548,0.014286
4,-2.050007,-0.625117,-0.120307,-2.046552,-0.616649,-0.053010,-2.058523,-0.588976,-0.059599,-2.069789,-0.577448,-0.123533
4,-2.110524,-0.539476,-0.120307,-2.069789,-0.577448,-0.123533,-2.058523,-0.588976,-0.059599,-2.111098,-0.540012,-0.053010
4,-2.055084,-0.645473,-0.250613,-2.053464,-0.633587,-0.187604,-2.081072,-0.565893,-0.187460,-2.092612,-0.554078,-0.252873
4,-2.109571,-0.538587,-0.232038,-2.092612,-0.554078,-0.252873,-2.081072,-0.565893,-0.187460,-2.109949,-0.538939,-0.187604
4,-2.177778,-0.370173,-0.560660,-2.191472,-0.370173,-0.524086,-2.194032,-0.302876,-0.524086,-2.179058,-0.302876,-0.564079
4,-2.112197,-0.503874,-0.738371,-2.088579,-0.463673,-0.636402,-2.070708,-0.460487,-0.641509,-2.053140,-0.465639,-0.713791
4,-2.155324,-0.489881,-0.608470,-2.088579,-0.463673,-0.636402,-2.112197,-0.503874,-0.738371,-2.123268,-0.502459,-0.704233
4,-2.155324,-0.489881,-0.608470,-2.109873,-0.439818,-0.624063,-2.070708,-0.460487,-0.641509,-2.088579,-0.463673,-0.636402
4,-2.151027,-0.502707,-0.612362,-2.155323,-0.489880,-0.608471,-2.176132,-0.456671,-0.556267,-2.158641,-0.437725,-0.604390
4,-2.110796,-0.370173,-0.625485,-2.113130,-0.302876,-0.626237,-2.075737,-0.302876,-0.638281,-2.075113,-0.370183,-0.635971
4,-2.176987,-0.411806,-0.558546,-2.158641,-0.437725,-0.604390,-2.176132,-0.456671,-0.556267,-2.187723,-0.473681,-0.523584
4,-2.190951,-0.472069,-0.515128,-2.187723,-0.473681,-0.523584,-2.176132,-0.456671,-0.556267,-2.155323,-0.489880,-0.608471
4,-2.177778,-0.370173,-0.560660,-2.179058,-0.302876,-0.564079,-2.161613,-0.303524,-0.610605,-2.159340,-0.370853,-0.609835
4,-2.109873,-0.439818,-0.624063,-2.110796,-0.370173,-0.625485,-2.075113,-0.370183,-0.635971,-2.070708,-0.460487,-0.641509
4,-2.176987,-0.411806,-0.558546,-2.187723,-0.473681,-0.523584,-2.191472,-0.370173,-0.524086,-2.177778,-0.370173,-0.560660
4,-2.155324,-0.489881,-0.608470,-2.151027,-0.502707,-0.612362,-2.158641,-0.437725,-0.604390,-2.109873,-0.439818,-0.624063
4,-2.110796,-0.370173,-0.625485,-2.159340,-0.370853,-0.609835,-2.161613,-0.303524,-0.610605,-2.113130,-0.302876,-0.626237
4,-2.109873,-0.439818,-0.624063,-2.158641,-0.437725,-0.604390,-2.159340,-0.370853,-0.609835,-2.110796,-0.370173,-0.625485
4,-2.176987,-0.411806,-0.558546,-2.177778,-0.370173,-0.560660,-2.159340,-0.370853,-0.609835,-2.158641,-0.437725,-0.604390
4,-2.180338,-0.235579,-0.567498,-2.196592,-0.235579,-0.524086,-2.199152,-0.168283,-0.524086,-2.181618,-0.168283,-0.570916
4,-2.182897,-0.100986,-0.574334,-2.201712,-0.100986,-0.524086,-2.208362,-0.033572,-0.525056,-2.187196,-0.033570,-0.579020
4,-2.115464,-0.235579,-0.626988,-2.117798,-0.168283,-0.627741,-2.075737,-0.168283,-0.641288,-2.075737,-0.235579,-0.639785
4,-2.120131,-0.100986,-0.628492,-2.122685,-0.033689,-0.629925,-2.075956,-0.033689,-0.644976,-2.075737,-0.100986,-0.642791
4,-2.180338,-0.235579,-0.567498,-2.181618,-0.168283,-0.570916,-2.166157,-0.168866,-0.612151,-2.163884,-0.236195,-0.611379
4,-2.182897,-0.100986,-0.574334,-2.187196,-0.033570,-0.579020,-2.173576,-0.032801,-0.613576,-2.168425,-0.101537,-0.612926
4,-2.117798,-0.168283,-0.627741,-2.120131,-0.100986,-0.628492,-2.075737,-0.100986,-0.642791,-2.075737,-0.168283,-0.641288
4,-2.181618,-0.168283,-0.570916,-2.199152,-0.168283,-0.524086,-2.201712,-0.100986,-0.524086,-2.182897,-0.100986,-0.574334
4,-2.115464,-0.235579,-0.626988,-2.163884,-0.236195,-0.611379,-2.166157,-0.168866,-0.612151,-2.117798,-0.168283,-0.627741
4,-2.120131,-0.100986,-0.628492,-2.168425,-0.101537,-0.612926,-2.173576,-0.032801,-0.613576,-2.122685,-0.033689,-0.629925
4,-2.117798,-0.168283,-0.627741,-2.166157,-0.168866,-0.612151,-2.168425,-0.101537,-0.612926,-2.120131,-0.100986,-0.628492
4,-2.181618,-0.168283,-0.570916,-2.182897,-0.100986,-0.574334,-2.168425,-0.101537,-0.612926,-2.166157,-0.168866,-0.612151
4,-2.113130,-0.302876,-0.626237,-2.115464,-0.235579,-0.626988,-2.075737,-0.235579,-0.639785,-2.075737,-0.302876,-0.638281
4,-2.179058,-0.302876,-0.564079,-2.194032,-0.302876,-0.524086,-2.196592,-0.235579,-0.524086,-2.180338,-0.235579,-0.567498
4,-2.113130,-0.302876,-0.626237,-2.161613,-0.303524,-0.610605,-2.163884,-0.236195,-0.611379,-2.115464,-0.235579,-0.626988
4,-2.179058,-0.302876,-0.564079,-2.180338,-0.235579,-0.567498,-2.163884,-0.236195,-0.611379,-2.161613,-0.303524,-0.610605
4,-2.321692,-0.406709,-0.172585,-2.342533,-0.396290,-0.117987,-2.345217,-0.302876,-0.120307,-2.321947,-0.302876,-0.182456
4,-2.380866,-0.377126,-0.017556,-2.393055,-0.371033,0.014381,-2.395612,-0.302876,0.014286,-2.380793,-0.302876,-0.025292
4,-2.380866,-0.377126,-0.017556,-2.367987,-0.383566,-0.051293,-2.352336,-0.390972,0.014286,-2.393055,-0.371033,0.014381
4,-2.380866,-0.377126,-0.017556,-2.380793,-0.302876,-0.025292,-2.368194,-0.302876,-0.058941,-2.367987,-0.383566,-0.051293
4,-2.322072,-0.406519,-0.171590,-2.319224,-0.407713,-0.120307,-2.342533,-0.396290,-0.117987,-2.321692,-0.406709,-0.172585
4,-2.318956,-0.407582,-0.053010,-2.318688,-0.407451,0.014286,-2.352336,-0.390972,0.014286,-2.367987,-0.383566,-0.051293
4,-2.342533,-0.396290,-0.117987,-2.367987,-0.383566,-0.051293,-2.368194,-0.302876,-0.058941,-2.345217,-0.302876,-0.120307
4,-2.319224,-0.407713,-0.120307,-2.318956,-0.407582,-0.053010,-2.367987,-0.383566,-0.051293,-2.342533,-0.396290,-0.117987
4,-2.323226,-0.235579,-0.185874,-2.347776,-0.235579,-0.120307,-2.351333,-0.168162,-0.119757,-2.321899,-0.174825,-0.193773
4,-2.381207,-0.235463,-0.028880,-2.398354,-0.235459,0.014833,-2.407129,-0.168283,0.014286,-2.385946,-0.168283,-0.037329
